24; 0 2 5 1 4 9 6 3 7 8 10 ; 4 9 1 6 5 3 2 8 10 7 0 
25; 5 0 4 3 2 8 9 10 7 1 6 ; 2 8 3 9 4 10 0 1 6 7 5 
26; 4 9 7 8 6 1 5 3 0 2 10 ; 6 1 8 5 7 3 9 2 10 0 4 
27; 3 7 10 1 2 8 5 9 0 4 6 ; 2 8 1 5 10 9 7 4 6 0 3 
28; 6 4 5 3 7 9 1 10 2 8 0 ; 7 9 3 1 5 10 4 8 0 2 6 
29; 3 2 5 8 6 1 9 0 7 4 10 ; 6 1 8 9 5 0 2 4 10 7 3 
30; 3 1 11 6 10 7 4 2 5 0 8 9 ; 11 6 1 2 5 4 8 9 0 7 10 3 
31; 11 6 10 0 8 2 9 4 1 7 5 3 ; 10 0 6 4 1 9 5 3 7 2 8 11 
32; 4 10 6 5 7 1 11 0 9 2 8 3 ; 6 5 10 0 9 11 8 3 2 1 7 4 
33; 2 6 0 8 10 5 11 9 4 3 1 7 ; 0 8 6 9 4 11 1 7 3 5 10 2 
34; 0 9 2 6 7 4 5 11 3 1 10 8 ; 2 6 9 11 3 5 10 8 1 4 7 0 
35; 4 2 3 6 9 7 0 8 5 10 11 1 ; 3 6 2 8 5 0 11 1 10 7 9 4 
36; 9 6 2 8 5 1 3 10 4 0 7 ; 8 5 2 6 10 0 7 4 3 1 9 
37; 10 4 8 6 1 7 5 9 2 3 0 ; 6 1 8 4 9 3 0 2 5 7 10 
38; 2 10 0 6 5 1 3 7 4 9 8 ; 6 5 0 10 7 9 8 4 3 1 2 
39; 9 2 5 10 3 8 4 0 7 1 6 ; 10 3 5 2 0 1 6 7 4 8 9 
40; 9 7 2 8 0 1 6 5 4 10 3 ; 8 0 2 7 5 10 3 4 6 1 9 
41; 1 9 8 7 6 5 0 2 10 4 3 ; 7 6 8 9 2 4 3 10 0 5 1 
42; 7 11 4 9 8 2 0 5 6 3 1 10 ; 8 2 9 5 6 0 4 11 1 10 3 7 
43; 5 1 7 6 0 2 10 3 8 4 11 9 ; 0 2 6 3 8 10 7 1 11 9 4 5 
44; 9 5 7 6 8 11 4 10 0 1 2 3 ; 8 11 6 10 0 4 7 5 2 3 1 9 
45; 3 9 8 1 4 11 5 10 2 0 7 6 ; 4 11 1 10 2 5 8 9 7 6 0 3 
46; 6 2 3 11 8 10 0 7 4 5 9 1 ; 8 10 11 7 4 0 3 2 9 1 5 6 
47; 10 2 8 5 3 1 7 9 11 6 4 0 ; 3 1 5 9 11 7 8 2 4 0 6 10 
48; 3 2 5 6 9 4 8 7 0 10 1 ; 6 9 5 2 0 10 7 1 8 4 3 
49; 2 3 9 6 0 5 7 10 1 4 8 ; 6 0 9 3 1 4 10 8 7 5 2 
50; 9 0 4 6 1 5 3 8 2 7 10 ; 6 1 4 0 2 7 8 10 3 5 9 
51; 9 8 5 3 10 6 2 7 1 0 4 ; 3 10 5 8 1 0 7 4 2 6 9 
52; 5 2 3 0 10 8 6 1 4 9 7 ; 0 10 3 2 4 9 1 7 6 8 5 
53; 8 7 0 5 4 10 1 9 6 3 2 ; 5 4 0 7 6 3 9 2 1 10 8 
54; 9 4 6 8 0 7 5 10 1 2 3 ; 6 7 5 0 8 4 2 3 1 10 9 
55; 5 2 3 9 0 8 6 10 1 7 4 ; 3 8 6 0 9 2 7 4 1 10 5 
56; 9 7 2 1 4 3 5 0 6 8 10 ; 2 3 5 4 1 7 8 10 6 0 9 
57; 7 6 0 9 5 8 4 3 2 10 1 ; 0 8 4 5 9 6 10 1 2 3 7 
58; 3 0 9 10 5 4 2 6 1 7 8 ; 9 4 2 5 10 0 7 8 1 6 3 
59; 1 6 2 0 7 8 3 4 10 9 5 ; 2 8 3 7 0 6 9 5 10 4 1 
60; 5 8 2 6 10 4 11 7 1 0 9 3 ; 10 4 6 2 11 8 0 9 1 3 7 5 
61; 7 11 1 9 2 3 4 6 8 0 10 5 ; 2 3 9 1 4 11 0 10 8 5 6 7 
62; 1 10 9 11 3 0 4 7 2 8 5 6 ; 3 0 11 9 4 10 8 5 2 6 7 1 
63; 5 1 9 8 10 7 6 2 11 4 0 3 ; 10 7 8 9 6 1 4 0 11 3 2 5 
64; 11 6 0 10 7 8 9 5 2 3 1 4 ; 7 8 10 0 9 6 3 1 2 4 5 11 
65; 3 0 5 10 7 1 8 4 6 11 2 9 ; 7 1 10 5 8 0 11 2 6 9 4 3 
66; 3 2 0 8 11 4 10 9 1 6 5 7 ; 11 4 8 0 9 1 10 2 5 7 6 3 
67; 3 9 0 6 5 4 7 8 10 11 2 1 ; 5 4 6 0 8 10 7 9 2 1 11 3 
68; 7 5 8 1 10 9 2 4 11 0 6 3 ; 10 9 1 8 4 11 2 5 6 3 0 7 
69; 2 6 4 8 11 7 5 3 1 9 0 10 ; 11 7 8 4 3 1 5 6 0 10 9 2 
70; 6 10 5 11 4 3 9 8 2 0 7 1 ; 4 3 11 5 8 2 9 10 7 1 0 6 
71; 6 2 11 5 1 10 8 9 0 4 3 7 ; 1 10 5 11 9 0 8 2 3 7 4 6 
72; 1 5 6 7 4 8 2 10 3 9 0 ; 7 8 2 4 6 5 9 0 3 10 1 
73; 5 0 3 8 2 4 1 9 10 7 6 ; 8 4 1 2 3 0 7 6 10 9 5 
74; 0 2 6 7 4 9 3 8 10 5 1 ; 7 9 3 4 6 2 5 1 10 8 0 
75; 7 10 5 4 0 6 2 8 3 9 1 ; 4 6 2 0 5 10 9 1 3 8 7 
76; 9 0 3 5 1 7 2 10 8 6 4 ; 5 7 2 1 3 0 6 4 8 10 9 
77; 0 7 1 9 5 3 2 6 8 4 10 ; 9 3 2 5 1 7 4 10 8 6 0 
78; 9 4 8 1 2 7 0 10 5 6 3 ; 2 7 1 0 8 4 6 3 5 10 9 
79; 9 10 0 6 4 5 7 1 8 2 3 ; 4 5 6 7 0 10 2 3 8 1 9 
80; 9 8 6 1 0 7 5 2 3 10 4 ; 0 7 1 5 6 8 10 4 3 2 9 
81; 6 4 8 3 2 5 1 0 10 7 9 ; 2 5 3 1 8 4 7 9 10 0 6 
82; 5 0 3 10 6 7 1 8 2 9 4 ; 6 7 10 1 3 0 9 4 2 8 5 
83; 0 4 7 2 9 6 5 1 3 10 8 ; 9 6 2 5 7 4 10 8 3 1 0 
84; 1 2 0 5 11 7 4 3 6 8 10 9 ; 0 5 2 4 3 7 10 9 8 6 11 1 
85; 5 4 7 3 10 11 6 8 1 9 0 2 ; 7 3 4 6 8 11 0 2 9 1 10 5 
86; 5 0 1 11 7 6 2 10 9 3 8 4 ; 1 11 0 2 10 6 8 4 3 9 7 5 
87; 2 7 5 10 0 4 1 3 8 6 9 11 ; 5 10 7 1 3 4 9 11 6 8 0 2 
88; 2 3 5 4 1 7 0 6 9 11 8 10 ; 5 4 3 0 6 7 8 10 11 9 1 2 
89; 8 5 9 7 10 0 3 2 6 4 11 1 ; 9 7 5 3 2 0 11 1 4 6 10 8 
90; 5 3 9 4 7 0 2 8 1 10 6 ; 9 7 2 8 0 4 3 10 6 1 5 
91; 3 4 5 9 7 2 8 0 6 1 10 ; 5 7 8 0 2 9 4 1 10 6 3 
92; 6 4 3 7 8 5 9 0 10 1 2 ; 3 8 9 0 5 7 4 1 2 10 6 
93; 8 4 2 5 0 7 10 1 9 3 6 ; 2 0 10 1 7 5 4 3 6 9 8 
94; 2 10 4 3 6 0 5 7 1 9 8 ; 4 6 5 7 0 3 10 9 8 1 2 
95; 0 5 7 1 8 9 4 10 3 2 6 ; 7 8 4 10 9 1 5 2 6 3 0 
96; 0 1 3 10 11 7 4 5 6 9 2 8 ; 10 7 4 11 3 5 1 2 8 9 6 0 
97; 11 10 8 4 5 7 9 3 6 2 1 0 ; 4 7 9 5 8 3 10 1 0 2 6 11 
98; 2 11 7 0 8 4 3 1 10 9 5 6 ; 0 4 3 8 7 1 11 5 6 9 10 2 
99; 2 9 1 6 0 3 4 8 10 11 7 5 ; 6 3 4 0 1 8 9 7 5 11 10 2 
100; 8 1 7 6 5 0 4 2 10 9 11 3 ; 6 0 4 5 7 2 1 11 3 9 10 8 
101; 6 11 8 4 3 9 5 10 0 2 7 1 ; 4 9 5 3 8 10 11 7 1 2 0 6 
102; 8 1 0 3 11 4 5 2 9 7 6 10 ; 3 11 0 2 9 5 4 1 6 10 7 8 
103; 6 8 4 2 11 7 0 3 5 9 1 10 ; 2 11 4 3 5 0 7 8 1 10 9 6 
104; 1 8 0 7 10 11 2 3 4 6 9 5 ; 7 10 0 3 4 2 11 8 9 5 6 1 
105; 5 6 4 8 11 3 1 9 2 0 7 10 ; 8 11 4 9 2 1 3 6 7 10 0 5 
106; 6 0 5 9 3 10 7 2 1 8 11 4 ; 9 3 5 2 1 7 10 0 11 4 8 6 
107; 2 5 9 0 11 4 8 6 1 7 3 10 ; 0 11 9 6 1 8 4 5 3 10 7 2 
108; 6 2 11 3 5 9 7 0 10 8 1 4 ; 5 9 3 11 7 2 10 1 4 8 0 6 
109; 7 3 9 10 8 1 5 2 0 6 11 4 ; 8 1 10 9 5 3 0 11 4 6 2 7 
110; 10 4 6 5 2 9 7 11 0 8 1 3 ; 2 9 5 6 7 4 0 1 3 8 11 10 
111; 9 0 11 6 7 5 10 1 3 2 8 4 ; 7 5 6 11 10 0 3 8 4 2 1 9 
112; 6 4 10 11 0 3 7 1 8 5 2 9 ; 0 3 11 10 7 4 8 2 9 5 1 6 
113; 6 3 11 10 5 4 9 2 7 8 0 1 ; 5 4 10 11 9 3 7 0 1 8 2 6 
114; 2 10 4 8 6 3 5 1 7 9 0 ; 6 3 8 4 5 10 9 0 7 1 2 
115; 7 3 1 5 2 9 0 8 10 4 6 ; 2 9 5 1 0 3 4 6 10 8 7 
116; 8 3 7 0 9 5 10 6 1 4 2 ; 9 5 0 7 10 3 4 2 1 6 8 
117; 1 0 2 10 4 8 6 7 3 5 9 ; 4 8 10 2 6 0 5 9 3 7 1 
118; 5 2 10 8 0 6 9 3 1 7 4 ; 0 6 8 10 9 2 7 4 1 3 5 
119; 9 2 4 10 5 1 8 7 6 0 3 ; 5 1 10 4 8 2 0 3 6 7 9 
120; 8 2 11 1 3 7 6 0 10 9 5 4 ; 11 3 7 1 2 0 5 4 9 10 6 8 
121; 8 11 6 5 1 4 2 9 7 0 10 3 ; 6 1 4 5 11 9 10 3 0 7 2 8 
122; 10 8 5 4 11 9 6 2 1 7 0 3 ; 5 11 9 4 8 2 0 3 7 1 6 10 
123; 5 0 9 10 6 11 4 1 7 2 3 8 ; 9 6 11 10 0 1 3 8 2 7 4 5 
124; 3 4 5 6 0 11 8 2 9 1 10 7 ; 5 0 11 6 4 2 10 7 1 9 8 3 
125; 8 0 6 9 11 1 3 2 5 7 4 10 ; 6 11 1 9 0 2 4 10 7 5 3 8 
126; 9 3 8 4 5 10 2 0 7 6 1 ; 4 5 8 3 7 6 0 2 1 10 9 
127; 9 2 7 4 1 3 5 10 6 0 8 ; 4 1 7 2 6 0 10 5 8 3 9 
128; 4 5 9 10 6 2 7 3 1 8 0 ; 10 6 9 5 1 8 3 7 0 2 4 
129; 7 1 5 2 4 9 8 3 10 6 0 ; 2 4 5 1 10 6 3 8 0 9 7 
130; 3 10 9 4 5 7 2 8 0 1 6 ; 4 5 9 10 0 1 8 2 6 7 3 
131; 8 2 9 0 6 10 7 3 5 4 1 ; 0 6 9 2 5 4 3 7 1 10 8 
132; 4 3 5 2 7 0 1 6 8 9 10 ; 5 2 3 0 8 9 6 10 1 7 4 
133; 3 8 5 9 7 2 4 6 1 0 10 ; 5 9 8 2 1 0 6 10 4 7 3 
134; 5 10 3 9 0 2 8 7 1 6 4 ; 3 9 10 2 1 6 7 4 8 0 5 
135; 7 0 5 10 4 8 6 2 1 9 3 ; 5 10 0 8 1 9 2 3 6 4 7 
136; 7 10 3 4 2 8 0 6 1 5 9 ; 3 4 10 8 1 5 6 9 0 2 7 
137; 5 10 7 6 1 9 2 0 8 4 3 ; 7 6 10 9 8 4 0 3 2 1 5 
138; 9 8 10 6 7 1 3 0 2 5 4 11 ; 10 7 1 6 8 5 4 2 0 11 3 9 
139; 3 4 7 5 0 6 1 8 9 10 2 11 ; 7 0 6 5 4 10 2 9 8 11 1 3 
140; 6 10 7 2 0 3 9 1 8 11 5 4 ; 7 0 3 2 10 11 5 8 1 4 9 6 
141; 1 5 11 4 7 3 10 0 8 2 9 6 ; 11 7 3 4 5 2 9 8 0 6 10 1 
142; 1 6 9 11 7 5 2 4 10 0 3 8 ; 9 7 5 11 6 0 3 10 4 8 2 1 
143; 1 6 9 4 3 8 5 2 7 10 11 0 ; 9 3 8 4 6 10 11 7 2 0 5 1 
144; 8 3 7 4 9 0 1 5 10 6 2 ; 7 4 3 5 10 1 6 0 2 9 8 
145; 8 2 6 10 0 9 3 4 7 5 1 ; 6 10 2 4 7 3 5 9 1 0 8 
146; 8 6 0 10 5 4 7 2 3 1 9 ; 0 10 6 2 3 7 1 4 9 5 8 
147; 3 10 4 6 2 1 0 9 5 8 7 ; 4 6 10 9 5 0 8 1 7 2 3 
148; 9 2 6 3 0 5 8 10 4 7 1 ; 6 3 2 10 4 8 7 5 1 0 9 
149; 9 1 3 7 0 2 10 4 6 8 5 ; 3 7 1 4 6 10 8 2 5 0 9 
150; 5 8 6 9 10 0 4 2 7 1 3 ; 9 10 6 0 8 2 1 3 7 4 5 
151; 3 0 2 7 10 1 8 5 6 4 9 ; 7 10 2 1 0 5 4 9 6 8 3 
152; 8 1 2 5 4 7 3 10 0 6 9 ; 5 4 2 7 1 10 6 9 0 3 8 
153; 9 10 7 8 0 4 2 5 3 1 6 ; 8 0 7 4 10 5 1 6 3 2 9 
154; 6 2 5 1 9 7 0 8 4 3 10 ; 1 9 5 7 2 8 3 10 4 0 6 
155; 5 3 8 0 9 2 1 7 4 6 10 ; 0 9 8 2 3 7 6 10 4 1 5 
156; 7 1 3 11 9 2 6 10 8 5 0 4 ; 11 2 6 9 3 1 8 0 4 5 10 7 
157; 2 0 1 3 7 10 4 6 8 5 11 9 ; 3 10 4 7 1 0 8 11 9 5 6 2 
158; 0 3 8 10 5 2 7 11 4 9 1 6 ; 10 2 7 5 8 3 4 1 6 9 11 0 
159; 8 0 10 6 1 5 11 4 7 9 3 2 ; 6 5 11 1 10 0 7 3 2 9 4 8 
160; 6 9 5 7 3 1 11 8 4 10 0 2 ; 7 1 11 3 5 9 4 0 2 10 8 6 
161; 3 6 2 7 5 4 10 11 0 9 8 1 ; 7 4 10 5 2 6 0 8 1 9 11 3 
162; 6 1 4 5 0 3 11 7 8 10 9 2 ; 4 5 1 7 8 11 3 9 2 10 0 6 
163; 8 10 4 2 5 6 0 11 9 7 1 3 ; 4 2 10 11 9 0 6 1 3 7 5 8 
164; 3 9 6 0 8 10 4 1 11 7 5 2 ; 6 0 9 1 11 4 10 5 2 7 8 3 
165; 3 11 6 4 5 2 7 0 9 8 10 1 ; 6 4 11 0 9 7 2 10 1 8 5 3 
166; 11 3 7 4 0 6 5 2 8 10 9 1 ; 7 4 3 2 8 5 6 9 1 10 0 11 
167; 3 5 2 6 11 7 1 9 8 10 4 0 ; 2 6 5 9 8 1 7 4 0 10 11 3 
168; 6 0 4 2 9 8 7 1 11 5 10 3 ; 4 9 7 1 8 2 0 10 3 5 11 6 
169; 11 6 8 7 2 5 1 10 3 0 4 9 ; 8 2 1 10 5 7 6 4 9 0 3 11 
170; 8 6 1 11 9 0 2 4 7 3 10 5 ; 1 9 2 4 0 11 6 10 5 3 7 8 
171; 11 2 0 7 10 1 4 6 9 8 3 5 ; 0 10 4 6 1 7 2 3 5 8 9 11 
172; 1 7 9 4 8 11 0 2 6 3 5 10 ; 9 8 0 2 11 4 7 5 10 3 6 1 
173; 9 11 2 7 0 10 4 8 1 5 3 6 ; 2 0 4 8 10 7 11 3 6 5 1 9 
174; 11 9 3 10 1 6 2 5 8 0 4 7 ; 10 1 3 9 2 8 4 7 0 5 6 11 
175; 9 11 6 10 2 3 4 7 1 5 8 0 ; 10 2 6 11 4 1 8 0 5 7 3 9 
176; 7 2 3 1 6 4 10 5 9 11 8 0 ; 1 6 3 2 10 9 8 0 11 5 4 7 
177; 11 8 7 0 2 6 1 3 4 5 9 10 ; 0 2 7 8 1 4 9 10 5 3 6 11 
178; 2 0 5 1 10 3 9 6 8 4 11 7 ; 1 10 5 0 9 8 11 7 4 6 3 2 
179; 4 3 2 0 7 1 10 5 9 11 8 6 ; 0 7 2 3 10 9 8 6 11 5 1 4 
180; 10 4 2 7 8 9 11 0 6 5 1 3 ; 7 8 2 4 0 5 1 6 11 3 9 10 
181; 2 7 3 4 6 11 10 5 9 8 0 1 ; 4 6 3 7 5 8 0 9 10 1 11 2 
182; 8 5 2 0 4 6 7 3 9 11 1 10 ; 0 4 2 5 3 11 1 9 7 10 6 8 
183; 6 5 11 3 4 9 10 8 7 1 0 2 ; 3 4 11 5 8 1 0 7 10 2 9 6 
184; 10 1 5 4 2 11 7 8 6 0 3 9 ; 4 2 5 1 8 0 3 6 7 9 11 10 
185; 9 1 4 8 10 2 3 6 0 5 7 11 ; 8 10 4 1 6 5 7 0 3 11 2 9 
186; 8 10 5 9 11 7 6 4 1 0 3 2 ; 9 11 5 7 10 1 3 2 0 4 6 8 
187; 0 4 9 7 8 3 5 6 10 11 1 2 ; 7 8 9 3 4 10 1 2 11 6 5 0 
188; 7 9 5 3 8 0 11 4 2 6 1 10 ; 3 8 5 0 9 2 1 10 6 4 11 7 
189; 2 9 5 7 4 8 11 6 10 0 1 3 ; 7 4 5 8 9 10 1 3 0 6 11 2 
190; 8 10 11 9 5 0 6 1 3 2 4 7 ; 9 5 11 0 10 3 4 7 2 1 6 8 
191; 11 8 1 10 9 6 3 0 5 4 7 2 ; 10 9 1 6 8 5 7 2 4 0 3 11 
192; 6 1 10 9 11 3 4 7 0 5 8 2 ; 11 3 9 4 10 1 5 8 0 2 7 6 
193; 9 1 2 3 10 0 7 4 11 8 5 6 ; 10 0 3 7 2 1 8 5 11 6 4 9 
194; 2 8 3 7 5 11 4 10 1 6 0 9 ; 5 11 7 4 3 8 6 0 1 9 10 2 
195; 4 3 11 1 7 10 2 9 8 6 5 0 ; 7 10 1 2 11 3 6 5 8 0 9 4 
196; 7 10 8 5 9 0 4 2 11 1 3 6 ; 9 0 5 4 8 10 1 3 11 6 2 7 
197; 6 10 5 4 2 8 3 0 1 9 11 7 ; 2 8 4 3 5 10 9 11 1 7 0 6 
198; 8 1 0 9 3 7 10 4 6 11 2 5 ; 0 7 10 3 9 1 6 2 5 11 4 8 
199; 1 11 8 2 9 6 10 3 0 4 7 5 ; 8 6 10 9 2 11 0 7 5 4 3 1 
200; 2 3 1 8 9 5 10 0 7 11 4 6 ; 1 5 10 9 8 3 7 4 6 11 0 2 
201; 5 3 4 9 0 2 7 8 10 6 1 11 ; 4 2 7 0 9 3 10 1 11 6 8 5 
202; 4 6 10 5 8 0 11 2 3 7 9 1 ; 10 0 11 8 5 6 3 9 1 7 2 4 
203; 8 11 3 6 4 1 0 10 9 2 5 7 ; 3 1 0 4 6 11 9 5 7 2 10 8 
204; 11 5 4 8 2 3 9 1 7 0 10 6 ; 2 3 8 9 4 5 7 10 6 0 1 11 
205; 7 2 6 9 5 11 8 4 10 3 1 0 ; 5 11 9 8 6 2 10 1 0 3 4 7 
206; 11 6 5 1 2 10 0 8 4 9 3 7 ; 2 10 1 0 5 6 4 3 7 9 8 11 
207; 8 3 10 11 6 5 9 0 7 1 4 2 ; 6 5 11 9 10 3 7 4 2 1 0 8 
208; 4 1 8 2 0 11 7 10 3 9 6 5 ; 0 11 2 7 8 1 3 6 5 9 10 4 
209; 3 8 11 0 10 2 7 1 9 4 5 6 ; 10 2 0 7 11 8 9 5 6 4 1 3 
