57; 1 8 2 3 7 4 9 6 5 11 10 0 ; 2 3 8 6 5 9 10 0 11 4 7 1 
58; 11 3 9 6 7 8 0 10 4 5 2 1 ; 9 6 3 10 4 0 2 1 5 8 7 11 
59; 1 3 7 4 11 2 5 10 8 9 0 6 ; 7 4 3 10 8 5 0 6 9 2 11 1 
60; 3 8 9 2 7 11 0 10 5 1 4 6 ; 7 11 2 10 5 0 9 8 4 6 1 3 
61; 11 1 10 5 2 6 4 7 3 0 9 8 ; 2 6 5 7 3 4 10 1 9 8 0 11 
62; 2 6 8 7 3 10 5 1 0 9 11 4 ; 3 10 7 1 0 5 8 6 11 4 9 2 
63; 11 1 2 6 0 3 7 10 8 4 5 9 ; 0 3 6 10 8 7 2 1 5 9 4 11 
64; 8 6 2 5 11 10 1 3 4 9 7 0 ; 11 10 5 3 4 1 2 6 7 0 9 8 
65; 8 2 3 4 1 10 6 0 9 5 11 7 ; 1 10 4 0 9 6 3 2 11 7 5 8 
66; 2 5 10 4 11 1 6 8 9 0 7 3 ; 11 1 4 8 9 6 10 5 7 3 0 2 
67; 10 0 2 5 4 1 3 7 11 6 8 9 ; 4 1 5 7 11 3 2 0 8 9 6 10 
68; 8 4 1 2 5 3 0 6 7 11 9 10 ; 5 3 2 6 7 0 1 4 9 10 11 8 
69; 8 0 1 2 10 3 5 6 9 7 11 4 ; 10 3 2 6 9 5 1 0 11 4 7 8 
70; 1 2 9 7 5 11 10 8 3 6 0 4 ; 9 5 11 7 2 8 0 4 6 3 10 1 
71; 2 7 4 9 5 0 10 3 6 1 8 11 ; 4 5 0 9 7 3 8 11 1 6 10 2 
72; 2 9 6 5 11 0 8 10 3 1 4 7 ; 6 11 0 5 9 10 4 7 1 3 8 2 
73; 8 7 4 3 10 5 11 6 9 0 2 1 ; 4 10 5 3 7 6 2 1 0 9 11 8 
74; 1 3 8 0 11 5 6 10 4 9 7 2 ; 8 11 5 0 3 10 7 2 9 4 6 1 
75; 4 7 9 10 11 3 0 6 8 1 2 5 ; 9 11 3 10 7 6 2 5 1 8 0 4 
76; 1 0 7 8 2 4 9 11 3 5 6 10 ; 7 2 4 8 0 11 6 10 5 3 9 1 
77; 5 1 7 6 11 8 0 9 2 10 3 4 ; 7 11 8 6 1 9 3 4 10 2 0 5 
78; 11 4 7 3 9 2 6 5 10 0 1 8 ; 7 9 2 3 4 5 1 8 0 10 6 11 
79; 2 8 3 9 0 5 10 1 4 6 7 11 ; 3 0 5 9 8 1 7 11 6 4 10 2 
80; 10 6 7 2 9 1 4 0 5 8 3 ; 7 2 6 1 0 8 3 5 4 9 10 
81; 1 9 6 2 8 3 10 5 4 7 0 ; 6 2 9 3 5 7 0 4 10 8 1 
82; 10 3 6 8 5 4 9 7 1 0 2 ; 6 8 3 4 7 0 2 1 9 5 10 
83; 5 0 3 8 1 7 10 9 4 2 6 ; 3 8 0 7 9 2 6 4 10 1 5 
84; 3 8 0 6 2 5 10 9 1 7 4 ; 0 6 8 5 9 7 4 1 10 2 3 
85; 1 3 0 6 2 9 7 4 5 8 10 ; 0 6 3 9 4 8 10 5 7 2 1 
86; 10 6 2 3 1 0 7 9 8 4 5 ; 2 3 6 0 9 4 5 8 7 1 10 
87; 4 5 10 7 0 8 2 6 9 3 1 ; 10 7 5 8 6 3 1 9 2 0 4 
88; 9 0 5 3 8 4 7 6 10 1 2 ; 5 3 0 4 6 1 2 10 7 8 9 
89; 7 1 6 4 5 3 8 2 9 0 10 ; 6 4 1 3 2 0 10 9 8 5 7 
90; 9 10 8 0 3 7 4 1 6 2 5 ; 3 7 0 8 4 10 2 5 6 1 9 
91; 6 0 7 2 10 4 3 5 8 1 9 ; 10 4 2 7 3 0 1 9 8 5 6 
92; 5 1 3 9 2 0 4 8 6 7 10 ; 2 0 9 3 4 1 7 10 6 8 5 
93; 7 4 8 9 6 5 1 2 3 0 10 ; 6 5 9 8 1 4 0 10 3 2 7 
94; 5 6 4 10 8 7 2 3 1 0 9 ; 8 7 10 4 2 6 0 9 1 3 5 
95; 2 4 7 9 0 3 5 8 1 6 10 ; 0 3 9 7 5 4 6 10 1 8 2 
96; 9 8 1 7 4 10 3 6 5 0 2 ; 4 10 7 1 3 8 0 2 5 6 9 
97; 1 7 8 10 5 6 9 0 4 3 2 ; 5 6 10 8 9 7 3 2 4 0 1 
98; 0 8 6 3 10 2 4 9 5 7 1 ; 10 2 3 6 4 8 7 1 5 9 0 
99; 4 2 5 9 1 6 3 8 7 0 10 ; 1 6 9 5 3 2 0 10 7 8 4 
100; 2 9 8 1 10 11 4 5 6 3 0 7 ; 1 10 8 9 6 3 5 0 4 7 11 2 
101; 6 7 3 1 8 0 2 9 4 11 10 5 ; 1 8 3 7 4 11 9 10 2 5 0 6 
102; 2 7 5 4 0 6 10 3 1 11 9 8 ; 4 0 5 7 1 11 3 9 10 8 6 2 
103; 6 2 5 1 10 9 3 8 4 7 0 11 ; 1 10 5 2 4 7 8 0 3 11 9 6 
104; 9 5 6 11 2 7 4 8 10 0 1 3 ; 11 2 6 5 10 0 8 1 4 3 7 9 
105; 6 5 8 10 11 1 0 2 9 4 3 7 ; 10 11 8 5 9 4 2 3 0 7 1 6 
106; 10 11 7 6 4 9 8 5 3 1 2 0 ; 6 4 7 11 3 1 5 2 8 0 9 10 
107; 4 0 9 2 8 6 11 3 7 5 1 10 ; 2 8 9 0 7 5 3 1 11 10 6 4 
108; 3 2 10 8 0 9 7 1 5 6 4 11 ; 8 0 10 2 5 6 1 4 7 11 9 3 
109; 4 10 7 9 3 8 2 1 11 0 5 6 ; 9 3 7 10 11 0 1 5 2 6 8 4 
110; 1 5 0 7 9 4 2 10 11 8 3 6 ; 9 4 7 0 10 11 2 5 3 6 8 1 
111; 2 10 0 6 9 11 5 1 4 3 8 7 ; 9 11 6 0 1 4 5 10 8 7 3 2 
112; 8 6 9 3 4 1 0 7 10 2 5 11 ; 4 1 3 9 7 10 0 6 5 11 2 8 
113; 1 9 2 7 3 5 6 10 4 11 8 0 ; 3 5 7 2 10 4 6 9 8 0 11 1 
114; 1 10 8 0 7 9 11 4 6 5 2 3 ; 7 9 0 8 4 6 11 10 2 3 5 1 
115; 4 9 10 1 5 3 7 2 6 8 0 11 ; 5 3 1 10 2 6 7 9 0 11 8 4 
116; 11 1 10 8 5 9 6 0 2 4 3 7 ; 5 9 8 10 0 2 6 1 3 7 4 11 
117; 11 2 4 8 10 5 7 0 6 3 1 9 ; 10 5 8 4 0 6 7 2 1 9 3 11 
118; 7 9 1 0 4 5 10 6 3 8 2 11 ; 4 5 0 1 6 3 10 9 2 11 8 7 
119; 7 4 5 2 10 0 9 11 1 8 6 3 ; 10 0 2 5 11 1 9 4 6 3 8 7 
120; 4 1 3 9 8 7 0 5 2 10 6 ; 9 8 3 1 2 10 5 6 0 7 4 
121; 7 5 2 4 9 8 3 1 6 10 0 ; 4 9 2 5 6 10 1 0 3 8 7 
122; 7 8 10 0 4 2 1 3 5 6 9 ; 0 4 10 8 5 6 3 9 1 2 7 
123; 9 0 10 3 1 2 6 7 8 4 5 ; 3 1 10 0 8 4 7 5 6 2 9 
124; 5 4 10 2 6 9 0 3 7 1 8 ; 2 6 10 4 7 1 3 8 0 9 5 
125; 2 5 8 1 9 10 7 3 0 6 4 ; 1 9 8 5 0 6 3 4 7 10 2 
126; 5 1 4 6 7 0 8 3 10 9 2 ; 6 7 4 1 10 9 3 2 8 0 5 
127; 0 1 7 3 9 10 5 8 2 4 6 ; 3 9 7 1 2 4 8 6 5 10 0 
128; 4 7 1 3 9 8 0 10 5 6 2 ; 3 9 1 7 5 6 10 2 0 8 4 
129; 1 2 4 7 9 0 3 6 8 10 5 ; 7 9 4 2 8 10 6 5 3 0 1 
130; 6 9 7 2 4 5 3 1 0 8 10 ; 7 2 9 5 0 8 1 10 3 4 6 
131; 1 7 9 2 3 5 10 4 0 6 8 ; 9 2 7 5 0 6 4 8 10 3 1 
132; 7 5 8 3 2 1 4 6 10 9 0 ; 8 3 5 1 10 9 6 0 4 2 7 
133; 3 9 2 6 4 1 8 7 5 0 10 ; 2 6 9 1 5 0 7 10 8 4 3 
134; 8 3 2 9 1 0 7 6 4 5 10 ; 2 9 3 0 4 5 6 10 7 1 8 
135; 2 1 7 5 9 6 10 8 4 0 3 ; 7 5 1 6 4 0 8 3 10 9 2 
136; 7 1 10 4 0 9 3 6 8 5 2 ; 10 4 1 9 8 5 6 2 3 0 7 
137; 10 2 1 6 9 8 0 5 3 7 4 ; 1 6 2 8 3 7 5 4 0 9 10 
138; 4 1 3 9 5 10 7 2 0 8 6 ; 3 9 1 10 0 8 2 6 7 5 4 
139; 2 4 10 6 7 3 5 0 9 1 8 ; 10 6 4 3 9 1 0 8 5 7 2 
140; 4 6 11 10 5 3 7 2 9 1 8 0 ; 5 3 10 11 7 6 1 8 9 0 2 4 
141; 3 2 5 8 0 1 10 11 4 7 9 6 ; 0 1 8 5 10 2 7 9 4 6 11 3 
142; 0 2 10 8 5 4 1 6 3 7 11 9 ; 5 4 8 10 1 2 7 11 3 9 6 0 
143; 10 0 6 2 8 1 3 7 4 9 5 11 ; 8 1 2 6 3 0 9 5 4 11 7 10 
144; 6 0 2 10 3 9 11 1 7 5 8 4 ; 3 9 10 2 11 0 5 8 7 4 1 6 
145; 10 5 0 3 6 2 7 4 8 9 1 11 ; 6 2 3 0 7 5 9 1 8 11 4 10 
146; 0 2 10 5 4 6 1 7 11 3 9 8 ; 4 6 5 10 1 2 3 9 11 8 7 0 
147; 10 5 3 11 4 6 0 7 1 9 2 8 ; 4 6 11 3 0 5 9 2 1 8 7 10 
148; 6 7 9 10 3 8 2 11 1 5 0 4 ; 3 8 10 9 2 7 5 0 1 4 11 6 
149; 2 4 1 0 9 8 11 6 10 7 3 5 ; 9 8 0 1 11 4 7 3 10 5 6 2 
150; 0 9 10 5 7 2 8 3 6 1 4 ; 7 2 5 8 10 3 9 1 4 6 0 
151; 7 1 8 2 6 4 9 10 0 5 3 ; 6 4 2 9 8 10 1 5 3 0 7 
152; 2 6 3 9 0 5 7 1 8 4 10 ; 0 5 9 7 3 1 6 4 10 8 2 
153; 1 0 6 3 4 9 8 2 7 10 5 ; 4 9 3 8 6 2 0 10 5 7 1 
154; 6 7 0 5 3 10 4 9 8 2 1 ; 3 10 5 4 0 9 7 2 1 8 6 
155; 3 8 2 4 1 0 7 5 10 9 6 ; 1 0 4 7 2 5 8 9 6 10 3 
156; 6 5 0 10 4 3 8 9 1 2 7 ; 4 3 10 8 0 9 5 2 7 1 6 
157; 7 3 1 9 2 6 0 8 10 5 4 ; 2 6 9 0 1 8 3 5 4 10 7 
158; 6 8 9 2 3 7 10 0 5 1 4 ; 3 7 2 10 9 0 8 1 4 5 6 
159; 8 9 3 1 6 4 10 0 7 2 5 ; 6 4 1 10 3 0 9 2 5 7 8 
160; 7 9 5 6 4 2 0 8 3 1 10 ; 5 6 9 0 3 1 8 2 10 4 7 
161; 8 10 7 1 3 5 2 0 9 4 6 ; 7 1 10 2 9 4 0 5 6 3 8 
162; 9 3 6 5 8 7 4 10 2 0 1 ; 6 5 3 4 2 0 10 7 1 8 9 
163; 8 10 3 9 7 4 1 6 5 2 0 ; 3 9 10 1 5 2 6 4 0 7 8 
164; 9 0 5 4 3 1 7 8 2 6 10 ; 5 4 0 7 2 6 8 1 10 3 9 
165; 9 5 4 10 6 8 0 2 7 3 1 ; 4 10 5 0 7 3 2 8 1 6 9 
166; 6 10 4 7 2 3 9 5 8 1 0 ; 4 7 10 9 8 1 5 3 0 2 6 
167; 6 5 9 4 1 7 8 0 2 3 10 ; 9 4 5 8 2 3 0 7 10 1 6 
168; 10 0 7 8 5 6 2 1 4 3 9 ; 7 8 0 2 4 3 1 6 9 5 10 
169; 2 5 9 6 10 3 8 0 1 4 7 ; 9 6 5 8 1 4 0 3 7 10 2 
170; 8 6 1 4 11 5 0 7 10 2 3 9 ; 11 5 4 0 1 7 6 3 9 2 10 8 
171; 5 10 9 11 0 3 6 7 2 8 4 1 ; 0 3 11 6 9 7 10 4 1 8 2 5 
172; 5 4 11 8 3 9 1 2 0 6 10 7 ; 3 9 8 1 11 2 4 10 7 6 0 5 
173; 2 8 9 4 6 0 5 10 11 7 3 1 ; 6 0 4 5 9 10 8 3 1 7 11 2 
174; 5 10 1 8 2 3 4 9 11 6 0 7 ; 2 3 8 4 1 9 10 0 7 6 11 5 
175; 11 8 5 7 0 10 3 4 1 6 9 2 ; 0 10 7 3 5 4 8 9 2 6 1 11 
176; 6 5 11 8 2 10 3 7 1 9 0 4 ; 2 10 8 3 11 7 5 0 4 9 1 6 
177; 8 0 7 1 4 10 6 3 5 2 11 9 ; 4 10 1 6 7 3 0 11 9 2 5 8 
178; 7 2 4 10 0 8 1 11 6 3 5 9 ; 0 8 10 1 4 11 2 5 9 3 6 7 
179; 5 10 8 4 3 7 1 0 6 2 11 9 ; 3 7 4 1 8 0 10 11 9 2 6 5 
180; 3 6 1 0 2 4 10 7 5 9 8 ; 1 4 10 2 7 0 6 9 8 5 3 
181; 8 6 10 4 0 9 5 7 2 3 1 ; 10 9 5 0 7 4 6 3 1 2 8 
182; 2 3 9 10 5 8 7 6 4 1 0 ; 9 8 7 5 6 10 3 1 0 4 2 
183; 5 6 8 9 1 7 10 4 3 2 0 ; 8 7 10 1 4 9 6 2 0 3 5 
184; 6 9 10 7 1 2 5 8 3 0 4 ; 10 2 5 1 8 7 9 0 4 3 6 
185; 7 6 10 4 5 9 1 0 2 8 3 ; 10 9 1 5 0 4 6 8 3 2 7 
186; 4 7 10 8 5 0 1 3 2 9 6 ; 10 0 1 5 3 8 7 9 6 2 4 
187; 2 3 8 7 1 10 6 4 9 0 5 ; 8 10 6 1 4 7 3 0 5 9 2 
188; 3 7 1 6 0 9 2 8 5 4 10 ; 1 9 2 0 8 6 7 4 10 5 3 
189; 8 1 7 6 9 2 0 3 10 4 5 ; 7 2 0 9 3 6 1 4 5 10 8 
190; 4 0 11 8 7 9 6 1 2 5 3 10 ; 8 9 6 7 11 0 2 3 10 5 1 4 
191; 8 4 1 0 6 11 10 7 2 5 3 9 ; 0 11 10 6 1 4 2 3 9 5 7 8 
192; 3 0 11 2 4 1 5 10 9 6 8 7 ; 2 1 5 4 11 0 9 8 7 6 10 3 
193; 11 5 2 3 10 9 4 8 0 6 7 1 ; 3 9 4 10 2 5 0 7 1 6 8 11 
194; 11 10 7 6 2 9 0 1 8 5 3 4 ; 6 9 0 2 7 10 8 3 4 5 1 11 
195; 2 10 0 8 6 3 7 5 1 9 4 11 ; 8 3 7 6 0 10 1 4 11 9 5 2 
196; 2 11 1 4 7 6 8 9 3 10 0 5 ; 4 6 8 7 1 11 3 0 5 10 9 2 
197; 8 4 9 6 3 1 5 10 0 11 2 7 ; 6 1 5 3 9 4 0 2 7 11 10 8 
198; 3 2 4 11 1 6 9 5 8 10 7 0 ; 11 6 9 1 4 2 8 7 0 10 5 3 
199; 9 1 3 2 8 11 6 7 4 0 5 10 ; 2 11 6 8 3 1 4 5 10 0 7 9 
200; 11 2 4 8 1 5 3 10 9 7 6 0 ; 4 5 3 1 8 2 9 6 0 7 10 11 
201; 6 10 3 0 2 11 9 1 8 7 5 4 ; 3 11 9 2 0 10 8 5 4 7 1 6 
202; 2 0 6 8 9 7 10 11 4 3 5 1 ; 6 7 10 9 8 0 4 5 1 3 11 2 
203; 10 4 5 11 9 7 8 6 2 1 3 0 ; 5 7 8 9 11 4 2 3 0 1 6 10 
204; 5 8 4 9 11 2 6 3 0 1 10 7 ; 4 2 6 11 9 8 0 10 7 1 3 5 
205; 11 4 6 3 9 7 0 10 5 1 2 8 ; 6 7 0 9 3 4 5 2 8 1 10 11 
206; 3 9 11 1 10 2 0 6 4 5 7 8 ; 11 2 0 10 1 9 4 7 8 5 6 3 
207; 2 6 0 9 8 3 5 10 7 4 11 1 ; 0 3 5 8 9 6 7 11 1 4 10 2 
208; 2 6 7 0 10 4 11 9 1 8 3 5 ; 7 4 11 10 0 6 1 3 5 8 9 2 
209; 11 2 1 6 7 4 10 0 8 5 9 3 ; 1 4 10 7 6 2 8 9 3 5 0 11 
210; 8 7 4 3 11 1 0 5 2 9 6 10 ; 3 11 4 7 0 2 6 10 9 5 1 8 
211; 11 5 2 8 6 10 7 0 3 1 4 9 ; 8 6 2 5 7 3 4 9 1 0 10 11 
212; 9 5 8 4 3 0 7 11 1 6 2 10 ; 4 3 8 5 7 1 2 10 6 11 0 9 
213; 2 1 10 9 7 4 11 6 8 0 5 3 ; 9 7 10 1 11 8 5 3 0 6 4 2 
214; 0 9 1 6 11 4 3 7 2 5 10 8 ; 6 11 1 9 3 2 10 8 5 7 4 0 
215; 5 2 3 4 11 6 1 7 9 0 10 8 ; 4 11 3 2 1 9 10 8 0 7 6 5 
216; 5 11 1 2 6 4 8 3 7 10 0 9 ; 2 6 1 11 8 7 0 9 10 3 4 5 
217; 9 3 4 6 11 7 0 8 1 10 5 2 ; 6 11 4 3 0 1 5 2 10 8 7 9 
218; 8 0 9 10 2 4 1 3 6 11 5 7 ; 10 2 9 0 1 6 5 7 11 3 4 8 
219; 3 0 8 7 6 1 5 9 2 10 4 11 ; 7 6 8 0 5 2 4 11 10 9 1 3 
220; 10 0 5 7 1 9 8 2 6 3 4 ; 5 1 8 2 9 7 0 3 4 6 10 
221; 9 10 0 3 4 1 5 8 7 6 2 ; 0 4 5 8 1 3 10 6 2 7 9 
222; 6 2 5 3 8 0 9 4 10 1 7 ; 5 8 9 4 0 3 2 1 7 10 6 
223; 0 3 9 2 5 4 8 6 7 1 10 ; 9 5 8 6 4 2 3 1 10 7 0 
224; 2 6 0 1 7 9 5 10 3 8 4 ; 0 7 5 10 9 1 6 8 4 3 2 
225; 0 2 7 4 3 8 10 5 9 1 6 ; 7 3 10 5 8 4 2 1 6 9 0 
226; 9 1 10 5 6 3 4 2 0 7 8 ; 10 6 4 2 3 5 1 7 8 0 9 
227; 3 9 8 2 6 4 10 5 7 1 0 ; 8 6 10 5 4 2 9 1 0 7 3 
228; 9 2 6 3 0 5 8 4 1 10 7 ; 6 0 8 4 5 3 2 10 7 1 9 
229; 6 3 1 4 10 0 5 9 7 8 2 ; 1 10 5 9 0 4 3 8 2 7 6 
230; 4 3 9 0 6 8 5 2 7 1 10 ; 0 6 9 3 5 1 10 7 2 8 4 
231; 10 8 1 4 3 5 9 2 7 0 6 ; 4 3 1 8 9 0 6 7 2 5 10 
232; 6 10 4 8 9 5 2 0 3 1 7 ; 8 9 4 10 2 1 7 3 0 5 6 
233; 4 3 8 5 2 9 0 1 6 7 10 ; 5 2 8 3 0 7 10 6 1 9 4 
234; 1 3 7 4 0 2 10 5 9 8 6 ; 4 0 7 3 10 8 6 9 5 2 1 
235; 3 9 10 7 2 0 8 1 6 5 4 ; 7 2 10 9 8 5 4 6 1 0 3 
236; 10 7 0 5 8 6 3 4 9 1 2 ; 5 8 0 7 3 1 2 9 4 6 10 
237; 2 4 6 9 10 8 1 3 0 5 7 ; 9 10 6 4 1 5 7 0 3 8 2 
238; 3 6 8 9 2 10 7 1 4 0 5 ; 9 2 8 6 7 0 5 4 1 10 3 
239; 8 6 4 2 7 10 5 3 1 0 9 ; 2 7 4 6 5 0 9 1 3 10 8 
240; 1 7 3 5 4 2 6 0 9 8 10 ; 4 2 5 6 3 7 8 10 9 0 1 
241; 4 7 0 10 8 3 9 5 1 6 2 ; 8 3 10 9 0 7 6 2 1 5 4 
242; 7 6 0 5 1 9 8 10 4 3 2 ; 1 9 5 8 0 6 3 2 4 10 7 
243; 0 1 10 5 7 4 8 2 9 3 6 ; 7 4 5 8 10 1 3 6 9 2 0 
244; 9 10 5 0 6 7 2 8 3 1 4 ; 6 7 0 2 5 10 1 4 3 8 9 
245; 2 8 6 3 10 7 5 9 1 0 4 ; 10 7 3 5 6 8 0 4 1 9 2 
246; 8 5 4 0 7 2 1 10 9 3 6 ; 7 2 0 1 4 5 3 6 9 10 8 
247; 10 9 6 3 5 0 1 7 4 8 2 ; 5 0 3 1 6 9 8 2 4 7 10 
248; 6 9 3 5 2 4 10 1 7 0 8 ; 2 4 5 10 3 9 0 8 7 1 6 
249; 2 10 3 7 0 4 9 1 5 8 6 ; 0 4 7 9 3 10 8 6 5 1 2 
250; 11 6 3 5 7 9 0 1 10 2 4 8 ; 5 7 3 9 6 10 4 8 2 1 0 11 
251; 0 8 11 6 10 4 5 2 3 9 1 7 ; 6 10 11 4 8 3 1 7 9 2 5 0 
252; 3 4 0 1 11 5 6 8 2 10 7 9 ; 1 11 0 5 4 2 7 9 10 8 6 3 
253; 6 11 8 5 7 1 9 4 0 2 10 3 ; 5 7 8 1 11 0 10 3 2 4 9 6 
254; 0 4 11 5 9 6 1 8 3 2 7 10 ; 5 9 11 6 4 3 7 10 2 8 1 0 
255; 4 5 3 11 9 1 8 0 6 7 2 10 ; 11 9 3 1 5 6 2 10 7 0 8 4 
256; 2 8 1 0 11 10 6 9 3 5 4 7 ; 0 11 1 10 8 3 4 7 5 9 6 2 
257; 0 5 8 1 3 4 6 9 11 7 2 10 ; 1 3 8 4 5 11 2 10 7 9 6 0 
258; 0 6 4 7 9 5 11 10 2 8 3 1 ; 7 9 4 5 6 2 3 1 8 10 11 0 
259; 4 8 3 10 9 0 2 7 11 5 1 6 ; 10 9 3 0 8 11 1 6 5 7 2 4 
260; 9 0 6 7 10 11 4 3 8 1 5 2 ; 7 10 6 11 0 1 5 8 2 3 4 9 
261; 2 5 6 11 3 0 8 1 9 7 4 10 ; 11 3 6 0 5 7 4 9 10 1 8 2 
262; 8 5 1 11 10 0 4 6 9 3 7 2 ; 11 10 1 0 5 3 7 9 2 6 4 8 
263; 7 6 10 0 5 8 11 1 9 2 3 4 ; 0 5 10 8 6 2 3 9 4 1 11 7 
